,activation,depth,filters,kernel_initializer,pooling,random_state,graph,model,config_ID,batch_size,max_epochs,learning_rate,optimizer_class,loss_function,early_stopping_startingepoch,early_stopping_patience,reduce_lr_on_plateau_patience,reduce_lr_on_plateau_factor,trainable_params,non_trainable_params,total_params,loss,mre_av,mre_phi,mae
128,elu,5,10,glorot_normal,reduce_mean,2403,BA,EWGINN,25,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7941328883171082,0.0119024785235524,0.0378994718194007,0.5626749992370605
129,elu,5,10,glorot_normal,reduce_mean,2404,BA,EWGINN,25,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7600294351577759,0.0113810878247022,0.0395546182990074,0.538019597530365
130,elu,7,10,glorot_normal,reduce_mean,2400,BA,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.7142953872680664,0.0107441609725356,0.0347999148070812,0.5088416337966919
131,elu,7,10,glorot_normal,reduce_mean,2401,BA,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.7640449404716492,0.0111399181187152,0.0379647687077522,0.5274536609649658
132,elu,7,10,glorot_normal,reduce_mean,2402,BA,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.728998601436615,0.0109781427308917,0.0344278402626514,0.5193503499031067
133,elu,7,10,glorot_normal,reduce_mean,2403,BA,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.7326823472976685,0.010970757342875,0.0332021266222,0.5188438296318054
134,elu,7,10,glorot_normal,reduce_mean,2404,BA,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.732964038848877,0.0110913217067718,0.033434048295021,0.5248526334762573
135,elu,9,10,glorot_normal,reduce_mean,2400,BA,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7616413831710815,0.0111407479271292,0.035584770143032,0.5274215340614319
136,elu,9,10,glorot_normal,reduce_mean,2401,BA,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.746652364730835,0.0111112240701913,0.0315426662564277,0.5261106491088867
137,elu,9,10,glorot_normal,reduce_mean,2402,BA,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7648746967315674,0.0112431878224015,0.0342661961913108,0.5323651432991028
138,elu,9,10,glorot_normal,reduce_mean,2403,BA,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7468036413192749,0.0108592072501778,0.0358360596001148,0.5138007402420044
139,elu,9,10,glorot_normal,reduce_mean,2404,BA,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7650593519210815,0.0112214991822838,0.0320090427994728,0.5311331152915955
140,swish,3,5,glorot_normal,reduce_max,2400,BA,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,1.0196168422698977,0.0134982354938983,0.0652792155742645,0.6410703659057617
141,swish,3,5,glorot_normal,reduce_max,2401,BA,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,1.0231411457061768,0.0132158165797591,0.0556006431579589,0.6283138990402222
142,swish,3,5,glorot_normal,reduce_max,2402,BA,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,1.0707993507385254,0.0137445759028196,0.0697401389479637,0.65265953540802
143,swish,3,5,glorot_normal,reduce_max,2403,BA,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,1.05616557598114,0.0137393102049827,0.0570329092442989,0.6518136262893677
144,swish,3,5,glorot_normal,reduce_max,2404,BA,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9900367259979248,0.0130527652800083,0.0572485662996768,0.6198543906211853
145,swish,5,5,glorot_normal,reduce_max,2400,BA,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9944990277290344,0.0132023822516202,0.0542176626622676,0.6268963813781738
146,swish,5,5,glorot_normal,reduce_max,2401,BA,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9623208045959472,0.0132277589291334,0.052571564912796,0.627912163734436
147,swish,5,5,glorot_normal,reduce_max,2402,BA,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.950895130634308,0.0131538743153214,0.0497864745557308,0.623987078666687
148,swish,5,5,glorot_normal,reduce_max,2403,BA,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9566702246665956,0.0128315454348921,0.0535593703389167,0.6080510020256042
149,swish,5,5,glorot_normal,reduce_max,2404,BA,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9293662309646606,0.0128308460116386,0.0507684163749218,0.6092501282691956
150,swish,7,5,glorot_normal,reduce_max,2400,BA,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.8916962146759033,0.0120253274217247,0.0438363142311573,0.5705150365829468
151,swish,7,5,glorot_normal,reduce_max,2401,BA,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.9392842054367064,0.0127888200804591,0.0433085672557354,0.6073035597801208
152,swish,7,5,glorot_normal,reduce_max,2402,BA,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.923923909664154,0.0126576293259859,0.0438289381563663,0.6000971794128418
153,swish,7,5,glorot_normal,reduce_max,2403,BA,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.9714615941047668,0.013242108747363,0.0463937222957611,0.627427875995636
154,swish,7,5,glorot_normal,reduce_max,2404,BA,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.9439349174499512,0.0129285007715225,0.0452662035822868,0.6125525832176208
155,swish,9,5,glorot_normal,reduce_max,2400,BA,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,0.9573322534561156,0.0130779966711997,0.0406596511602401,0.6212692856788635
156,swish,9,5,glorot_normal,reduce_max,2401,BA,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.000149846076965,0.0131800081580877,0.0430350713431835,0.6250463128089905
157,swish,9,5,glorot_normal,reduce_max,2402,BA,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,0.9782350063323976,0.0131428185850381,0.0418684296309948,0.6231972575187683
158,swish,9,5,glorot_normal,reduce_max,2403,BA,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.0015074014663696,0.0129378670826554,0.0422780662775039,0.6139445900917053
159,swish,9,5,glorot_normal,reduce_max,2404,BA,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.066464066505432,0.0136293256655335,0.0426395423710346,0.6481125950813293
160,swish,3,5,glorot_normal,reduce_mean,2400,BA,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9693490266799928,0.0135998297482728,0.0516179390251636,0.6431849598884583
161,swish,3,5,glorot_normal,reduce_mean,2401,BA,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,1.0359983444213867,0.0144956698641181,0.0558048710227012,0.6851142644882202
162,swish,3,5,glorot_normal,reduce_mean,2402,BA,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9403365850448608,0.0134609006345272,0.0539871267974376,0.636539101600647
163,swish,3,5,glorot_normal,reduce_mean,2403,BA,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,1.0087645053863523,0.0139637794345617,0.0539336502552032,0.659180223941803
164,swish,3,5,glorot_normal,reduce_mean,2404,BA,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9592066407203674,0.0135545032098889,0.0514255166053772,0.6401782035827637
165,swish,5,5,glorot_normal,reduce_mean,2400,BA,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9592647552490234,0.0133654400706291,0.0536831319332122,0.6326034069061279
166,swish,5,5,glorot_normal,reduce_mean,2401,BA,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,1.0162346363067627,0.0139816375449299,0.0475578047335147,0.6625733971595764
167,swish,5,5,glorot_normal,reduce_mean,2402,BA,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9785040616989136,0.01388047542423,0.0497719720005989,0.6572692394256592
168,swish,5,5,glorot_normal,reduce_mean,2403,BA,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9894301891326904,0.0136348837986588,0.0493805594742298,0.6454944014549255
169,swish,5,5,glorot_normal,reduce_mean,2404,BA,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9848917722702026,0.0134986648336052,0.0501340143382549,0.6392703652381897
170,swish,7,5,glorot_normal,reduce_mean,2400,BA,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.9340202808380128,0.0130277341231703,0.0448883473873138,0.616968035697937
171,swish,7,5,glorot_normal,reduce_mean,2401,BA,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.9552478790283204,0.0131919290870428,0.0438300035893917,0.6251227259635925
172,swish,7,5,glorot_normal,reduce_mean,2402,BA,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.8878358602523804,0.0126740103587508,0.0409209728240966,0.6003250479698181
173,swish,7,5,glorot_normal,reduce_mean,2403,BA,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.9178511500358582,0.0131769431754946,0.0447555854916572,0.6240681409835815
174,swish,7,5,glorot_normal,reduce_mean,2404,BA,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.9146100282669068,0.012864826247096,0.0418023951351642,0.6084635853767395
175,swish,9,5,glorot_normal,reduce_mean,2400,BA,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,0.9411392211914062,0.0126742096617817,0.0424771010875701,0.6009334921836853
176,swish,9,5,glorot_normal,reduce_mean,2401,BA,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.0105514526367188,0.0136719206348061,0.0447738952934742,0.6473619937896729
177,swish,9,5,glorot_normal,reduce_mean,2402,BA,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,0.9287298321723938,0.0127958776429295,0.040928341448307,0.6062972545623779
178,swish,9,5,glorot_normal,reduce_mean,2403,BA,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,0.912182629108429,0.012593219988048,0.0436002053320407,0.5968762636184692
179,swish,9,5,glorot_normal,reduce_mean,2404,BA,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,0.9861406087875366,0.0133465081453323,0.0401358418166637,0.6329466700553894
180,swish,3,10,glorot_normal,reduce_max,2400,BA,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.9110337495803832,0.0122410813346505,0.0558210648596286,0.5802042484283447
181,swish,3,10,glorot_normal,reduce_max,2401,BA,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.8892552256584167,0.0122100198641419,0.0498094633221626,0.5799651145935059
182,swish,3,10,glorot_normal,reduce_max,2402,BA,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.8873401880264282,0.0123894363641738,0.0562819838523864,0.5882063508033752
183,swish,3,10,glorot_normal,reduce_max,2403,BA,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.899662435054779,0.01246053352952,0.0511597506701946,0.5910569429397583
184,swish,3,10,glorot_normal,reduce_max,2404,BA,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.8617324233055115,0.0120216505602002,0.0530079342424869,0.5697476863861084
185,swish,5,10,glorot_normal,reduce_max,2400,BA,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7279674410820007,0.0107048749923706,0.0351177453994751,0.5073095560073853
186,swish,5,10,glorot_normal,reduce_max,2401,BA,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7740803956985474,0.0111796287819743,0.034902349114418,0.5303097367286682
187,swish,5,10,glorot_normal,reduce_max,2402,BA,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7925502061843872,0.0113696018233895,0.0371936932206153,0.5398629307746887
188,swish,5,10,glorot_normal,reduce_max,2403,BA,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7710453867912292,0.0111831715330481,0.0360814556479454,0.530077338218689
189,swish,5,10,glorot_normal,reduce_max,2404,BA,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.8130022883415222,0.0116787804290652,0.043120764195919,0.553718626499176
190,swish,7,10,glorot_normal,reduce_max,2400,BA,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.818960964679718,0.0114829735830426,0.0358832702040672,0.544654369354248
191,swish,7,10,glorot_normal,reduce_max,2401,BA,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.8190128803253174,0.0115440813824534,0.0357334837317466,0.5467486381530762
192,swish,7,10,glorot_normal,reduce_max,2402,BA,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.8182170391082764,0.0114262178540229,0.0339892022311687,0.5420490503311157
193,swish,7,10,glorot_normal,reduce_max,2403,BA,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.7921768426895142,0.0113537646830081,0.0357217118144035,0.538231372833252
194,swish,7,10,glorot_normal,reduce_max,2404,BA,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.8345064520835876,0.0117912190034985,0.0332328900694847,0.5595206022262573
195,swish,9,10,glorot_normal,reduce_max,2400,BA,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7617789506912231,0.0111074056476354,0.0333126075565815,0.5266749858856201
196,swish,9,10,glorot_normal,reduce_max,2401,BA,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.814832329750061,0.0113894585520029,0.0362289734184742,0.5403072237968445
197,swish,9,10,glorot_normal,reduce_max,2402,BA,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.8216345906257629,0.0117171732708811,0.0349644124507904,0.555647611618042
198,swish,9,10,glorot_normal,reduce_max,2403,BA,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7898234128952026,0.0115260388702154,0.0355564653873443,0.5468416810035706
199,swish,9,10,glorot_normal,reduce_max,2404,BA,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7772876024246216,0.0112556125968694,0.0309146828949451,0.5332528352737427
200,swish,3,10,glorot_normal,reduce_mean,2400,BA,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.9281767010688782,0.0129330232739448,0.0555409230291843,0.6108793020248413
201,swish,3,10,glorot_normal,reduce_mean,2401,BA,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.922776997089386,0.0129514392465353,0.0525733269751071,0.6120224595069885
202,swish,3,10,glorot_normal,reduce_mean,2402,BA,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.9312189817428588,0.0131154479458928,0.0507512763142585,0.619796633720398
203,swish,3,10,glorot_normal,reduce_mean,2403,BA,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.9056910872459412,0.0130566097795963,0.0530352182686328,0.616652250289917
204,swish,3,10,glorot_normal,reduce_mean,2404,BA,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.9504563808441162,0.0132632283493876,0.0544820204377174,0.6264157891273499
205,swish,5,10,glorot_normal,reduce_mean,2400,BA,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7532408237457275,0.0114652942866086,0.0388650856912136,0.542400062084198
206,swish,5,10,glorot_normal,reduce_mean,2401,BA,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7947906851768494,0.0117781795561313,0.0395069420337677,0.5571024417877197
207,swish,5,10,glorot_normal,reduce_mean,2402,BA,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7841497659683228,0.0116466153413057,0.0410298630595207,0.5513123273849487
208,swish,5,10,glorot_normal,reduce_mean,2403,BA,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.7688607573509216,0.0116494335234165,0.0386129356920719,0.5507555603981018
209,swish,5,10,glorot_normal,reduce_mean,2404,BA,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.759576678276062,0.0115137854591012,0.0404816418886184,0.5447999238967896
210,swish,7,10,glorot_normal,reduce_mean,2400,BA,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.7332049012184143,0.0110138766467571,0.035938236862421,0.5216884613037109
211,swish,7,10,glorot_normal,reduce_mean,2401,BA,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.7932325601577759,0.0116001358255743,0.0384325832128524,0.549394428730011
212,swish,7,10,glorot_normal,reduce_mean,2402,BA,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.7925752997398376,0.0115797324106097,0.0353763215243816,0.5477361679077148
213,swish,7,10,glorot_normal,reduce_mean,2403,BA,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.7556405663490295,0.0111418366432189,0.0370947308838367,0.527513861656189
214,swish,7,10,glorot_normal,reduce_mean,2404,BA,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.8106479644775391,0.0117178382351994,0.0337685458362102,0.5551983118057251
215,swish,9,10,glorot_normal,reduce_mean,2400,BA,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7840418219566345,0.0114116258919239,0.037101462483406,0.5407281517982483
216,swish,9,10,glorot_normal,reduce_mean,2401,BA,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.7892574071884155,0.0116727370768785,0.0324588902294635,0.5532846450805664
217,swish,9,10,glorot_normal,reduce_mean,2402,BA,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.8148933053016663,0.0117578394711017,0.0365189723670482,0.5568742156028748
218,swish,9,10,glorot_normal,reduce_mean,2403,BA,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.777482271194458,0.0114337056875228,0.0347249209880828,0.5412535667419434
219,swish,9,10,glorot_normal,reduce_mean,2404,BA,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.8543031215667725,0.0121886851266026,0.0323878414928913,0.5776642560958862
220,softplus,3,5,glorot_normal,reduce_max,2400,BA,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9934006333351136,0.0136072821915149,0.0576424039900302,0.645768404006958
221,softplus,3,5,glorot_normal,reduce_max,2401,BA,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9958578944206238,0.0133299091830849,0.0612380057573318,0.6317141652107239
222,softplus,3,5,glorot_normal,reduce_max,2402,BA,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,1.016392469406128,0.0134790651500225,0.0624221600592136,0.6403297781944275
223,softplus,3,5,glorot_normal,reduce_max,2403,BA,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9479106664657592,0.0130453957244753,0.057255320250988,0.6198228597640991
224,softplus,3,5,glorot_normal,reduce_max,2404,BA,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9701409339904784,0.0129730626940727,0.057615365833044,0.6160598397254944
225,softplus,5,5,glorot_normal,reduce_max,2400,BA,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,1.0430631637573242,0.0139118870720267,0.0606792196631431,0.6592478156089783
226,softplus,5,5,glorot_normal,reduce_max,2401,BA,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,1.0697592496871948,0.0138582354411482,0.0572570599615573,0.65865558385849
227,softplus,5,5,glorot_normal,reduce_max,2402,BA,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,1.0962300300598145,0.0140890059992671,0.0633243098855018,0.6699295043945312
228,softplus,5,5,glorot_normal,reduce_max,2403,BA,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,1.0327541828155518,0.0132508026435971,0.0523356273770332,0.6303777098655701
229,softplus,5,5,glorot_normal,reduce_max,2404,BA,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,1.0387910604476929,0.0134644238278269,0.0548089444637298,0.6401352286338806
230,softplus,7,5,glorot_normal,reduce_max,2400,BA,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.0648577213287354,0.0139433508738875,0.0529545396566391,0.6615810394287109
231,softplus,7,5,glorot_normal,reduce_max,2401,BA,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.1056541204452517,0.0140808597207069,0.0472262054681777,0.6699818968772888
232,softplus,7,5,glorot_normal,reduce_max,2402,BA,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.039254069328308,0.0136881889775395,0.0522142797708511,0.6498855948448181
233,softplus,7,5,glorot_normal,reduce_max,2403,BA,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,0.9870951175689696,0.0129976207390427,0.0518940426409244,0.6177446246147156
234,softplus,7,5,glorot_normal,reduce_max,2404,BA,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.0430463552474976,0.0135377729311585,0.0520255342125892,0.6432753801345825
235,softplus,9,5,glorot_normal,reduce_max,2400,BA,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.1063778400421145,0.0142366150394082,0.0541073903441429,0.6767362952232361
236,softplus,9,5,glorot_normal,reduce_max,2401,BA,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.1968389749526978,0.01522031519562,0.0523994714021682,0.7236377000808716
237,softplus,9,5,glorot_normal,reduce_max,2402,BA,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.1403405666351318,0.0146262142807245,0.0502781644463539,0.6953118443489075
238,softplus,9,5,glorot_normal,reduce_max,2403,BA,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.0830501317977903,0.0139094060286879,0.0500406324863433,0.6610896587371826
239,softplus,9,5,glorot_normal,reduce_max,2404,BA,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.0631020069122314,0.0141399763524532,0.050042524933815,0.6709148287773132
240,softplus,3,5,glorot_normal,reduce_mean,2400,BA,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9042340517044068,0.0128195500001311,0.0504534319043159,0.6079356074333191
241,softplus,3,5,glorot_normal,reduce_mean,2401,BA,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9579748511314392,0.0134481154382228,0.0540108606219291,0.6372104287147522
242,softplus,3,5,glorot_normal,reduce_mean,2402,BA,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.8965491652488708,0.0130037125200033,0.0520076863467693,0.6151965856552124
243,softplus,3,5,glorot_normal,reduce_mean,2403,BA,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.9361072778701782,0.0129621522501111,0.0508141368627548,0.6146389245986938
244,softplus,3,5,glorot_normal,reduce_mean,2404,BA,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,19380,30,19410,0.958914577960968,0.0133390873670578,0.0577198378741741,0.6321603059768677
245,softplus,5,5,glorot_normal,reduce_mean,2400,BA,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,1.0535064935684204,0.0137747041881084,0.0513784177601337,0.6548067927360535
246,softplus,5,5,glorot_normal,reduce_mean,2401,BA,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9615901708602904,0.012953002937138,0.0487832278013229,0.615161120891571
247,softplus,5,5,glorot_normal,reduce_mean,2402,BA,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9852749109268188,0.013358206488192,0.0506608411669731,0.6337393522262573
248,softplus,5,5,glorot_normal,reduce_mean,2403,BA,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,1.0589210987091064,0.0141189731657505,0.0562803260982036,0.6705593466758728
249,softplus,5,5,glorot_normal,reduce_mean,2404,BA,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,33260,50,33310,0.9854528903961182,0.0130438869819045,0.0517518371343612,0.6208641529083252
250,softplus,7,5,glorot_normal,reduce_mean,2400,BA,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.0299121141433716,0.0136105231940746,0.0528061017394065,0.6461877226829529
251,softplus,7,5,glorot_normal,reduce_mean,2401,BA,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.096671462059021,0.0141178704798221,0.0494121313095092,0.6696693301200867
252,softplus,7,5,glorot_normal,reduce_mean,2402,BA,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.059662103652954,0.0139791956171393,0.0469108670949935,0.6628404259681702
253,softplus,7,5,glorot_normal,reduce_mean,2403,BA,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.0116052627563477,0.0133236544206738,0.0522957555949687,0.6321175694465637
254,softplus,7,5,glorot_normal,reduce_mean,2404,BA,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,47140,70,47210,1.0533510446548462,0.0133869238197803,0.0477602630853652,0.6350923776626587
255,softplus,9,5,glorot_normal,reduce_mean,2400,BA,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.062891960144043,0.0139294229447841,0.0463404506444931,0.6610099077224731
256,softplus,9,5,glorot_normal,reduce_mean,2401,BA,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.205806851387024,0.0153719149529933,0.0547400265932083,0.7304725646972656
257,softplus,9,5,glorot_normal,reduce_mean,2402,BA,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.0996603965759275,0.0144138922914862,0.046706736087799,0.6852927803993225
258,softplus,9,5,glorot_normal,reduce_mean,2403,BA,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.154767394065857,0.0148231852799654,0.0554878935217857,0.7033379673957825
259,softplus,9,5,glorot_normal,reduce_mean,2404,BA,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,61020,90,61110,1.07328999042511,0.0144509291276335,0.0450703650712966,0.6858442425727844
