,activation,depth,filters,kernel_initializer,pooling,random_state,graph,model,config_ID,batch_size,max_epochs,learning_rate,optimizer_class,loss_function,early_stopping_startingepoch,early_stopping_patience,reduce_lr_on_plateau_patience,reduce_lr_on_plateau_factor,trainable_params,non_trainable_params,total_params,loss,mre_av,mre_phi,mae
129,elu,9,10,glorot_normal,reduce_mean,2404,ER,EWGINN,25,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.2368465811014175,0.0052060568705201,0.0223232302814722,0.3200302422046661
130,elu,14,10,glorot_normal,reduce_mean,2400,ER,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3169736862182617,0.0199401080608367,0.0689789205789566,1.225538730621338
131,elu,14,10,glorot_normal,reduce_mean,2401,ER,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.31714940071106,0.019939225167036,0.0689403861761093,1.2255289554595947
132,elu,14,10,glorot_normal,reduce_mean,2402,ER,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3171095848083496,0.0199423618614673,0.068993404507637,1.2256591320037842
133,elu,14,10,glorot_normal,reduce_mean,2403,ER,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317799568176269,0.0199476294219493,0.0690960735082626,1.225879430770874
134,elu,14,10,glorot_normal,reduce_mean,2404,ER,EWGINN,26,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3177781105041504,0.0199519637972116,0.0690772458910942,1.2261558771133425
135,elu,19,10,glorot_normal,reduce_mean,2400,ER,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.316917657852173,0.0199445001780986,0.0691282898187637,1.2256650924682615
136,elu,19,10,glorot_normal,reduce_mean,2401,ER,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3169150352478027,0.0199466533958911,0.0690597668290138,1.2258845567703247
137,swish,4,5,glorot_normal,reduce_max,2400,ER,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2890537679195404,0.0058776326477527,0.0269553046673536,0.3613959848880768
138,elu,19,10,glorot_normal,reduce_mean,2402,ER,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3176631927490234,0.0199441295117139,0.0690829902887344,1.2256773710250854
139,swish,4,5,glorot_normal,reduce_max,2401,ER,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2899324595928192,0.0057401563972234,0.0266421176493167,0.3531714677810669
140,elu,19,10,glorot_normal,reduce_mean,2403,ER,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.317358493804932,0.0199473146349191,0.0689924657344818,1.2259761095046997
141,swish,4,5,glorot_normal,reduce_max,2402,ER,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2549877464771271,0.0055341254919767,0.0269234236329793,0.3398398756980896
142,swish,4,5,glorot_normal,reduce_max,2403,ER,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.3081721067428589,0.0061140055768191,0.0292322803288698,0.3758980631828308
143,swish,4,5,glorot_normal,reduce_max,2404,ER,EWGINN,28,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2976678609848022,0.0059604090638458,0.0287638884037733,0.3664226830005646
144,swish,9,5,glorot_normal,reduce_max,2400,ER,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.3656158745288849,0.0066248257644474,0.0288497358560562,0.4077858626842499
145,swish,9,5,glorot_normal,reduce_max,2401,ER,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.3552864193916321,0.0063576092943549,0.0279979277402162,0.3910672068595886
146,elu,19,10,glorot_normal,reduce_mean,2404,ER,EWGINN,27,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3173985481262207,0.0199463237076997,0.0690254643559455,1.22586190700531
147,swish,9,5,glorot_normal,reduce_max,2402,ER,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.3708202242851257,0.0065974495373666,0.0275141783058643,0.4055948555469513
148,swish,9,5,glorot_normal,reduce_max,2403,ER,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.39734947681427,0.0070818327367305,0.0307484213262796,0.4354865849018097
149,swish,9,5,glorot_normal,reduce_max,2404,ER,EWGINN,29,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.4043305218219757,0.0070317923091351,0.0294621586799621,0.4323388338088989
150,swish,14,5,glorot_normal,reduce_max,2401,ER,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.0600972175598145,0.0182857941836118,0.0621985867619514,1.124706506729126
151,swish,14,5,glorot_normal,reduce_max,2400,ER,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.270589590072632,0.0194646064192056,0.0601803064346313,1.195989966392517
152,swish,14,5,glorot_normal,reduce_max,2402,ER,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.318342447280884,0.0199478082358837,0.0689124688506126,1.2261414527893066
153,swish,14,5,glorot_normal,reduce_max,2403,ER,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.326453447341919,0.0198771506547927,0.0657849758863449,1.2214229106903076
154,swish,14,5,glorot_normal,reduce_max,2404,ER,EWGINN,30,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.035653591156006,0.0185401123017072,0.0658355951309204,1.139846682548523
155,swish,19,5,glorot_normal,reduce_max,2400,ER,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3177669048309326,0.0199428480118513,0.0688587352633476,1.2258384227752686
156,swish,19,5,glorot_normal,reduce_max,2401,ER,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.317477464675904,0.0199468489736318,0.0689473450183868,1.2259794473648071
157,swish,4,5,glorot_normal,reduce_mean,2400,ER,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2812942564487457,0.0059466767124831,0.0260956175625324,0.3652943074703216
158,swish,19,5,glorot_normal,reduce_max,2402,ER,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.317588806152344,0.0199472587555646,0.0691670104861259,1.225806474685669
159,swish,19,5,glorot_normal,reduce_max,2403,ER,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.317500591278076,0.0199456587433815,0.0689049959182739,1.2259571552276611
160,swish,4,5,glorot_normal,reduce_mean,2401,ER,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2750642299652099,0.0058274040929973,0.0261111557483673,0.3583204746246338
161,swish,4,5,glorot_normal,reduce_mean,2402,ER,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2980004251003265,0.0061341570690274,0.0267676841467618,0.3770804405212402
162,swish,4,5,glorot_normal,reduce_mean,2403,ER,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2802903652191162,0.0057914825156331,0.0280700996518135,0.3559039235115051
163,swish,19,5,glorot_normal,reduce_max,2404,ER,EWGINN,31,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3181493282318115,0.019943356513977,0.0688701122999191,1.2258751392364502
164,swish,4,5,glorot_normal,reduce_mean,2404,ER,EWGINN,32,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.3179250955581665,0.0064697107300162,0.0288798063993453,0.3973320722579956
165,swish,9,5,glorot_normal,reduce_mean,2400,ER,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.3669029176235199,0.0067166788503527,0.0286163575947284,0.4133230447769165
166,swish,9,5,glorot_normal,reduce_mean,2401,ER,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.3059064447879791,0.0059688789770007,0.0253235008567571,0.3667200803756714
167,swish,9,5,glorot_normal,reduce_mean,2402,ER,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.289989560842514,0.0058284602127969,0.0260996297001838,0.3586851060390472
168,swish,9,5,glorot_normal,reduce_mean,2403,ER,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.3217394053936004,0.0062029445543885,0.0256736576557159,0.3817754983901977
169,swish,9,5,glorot_normal,reduce_mean,2404,ER,EWGINN,33,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.3518959879875183,0.0065953554585576,0.0283849667757749,0.4058548212051391
170,swish,14,5,glorot_normal,reduce_mean,2400,ER,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.3179385662078857,0.019945491105318,0.0692397281527519,1.2256536483764648
171,swish,14,5,glorot_normal,reduce_mean,2401,ER,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.317209482192993,0.0199403446167707,0.0689036697149276,1.2256542444229126
172,swish,14,5,glorot_normal,reduce_mean,2402,ER,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.3186278343200684,0.0199430156499147,0.0688831955194473,1.2258024215698242
173,swish,14,5,glorot_normal,reduce_mean,2403,ER,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.318089723587036,0.0199430268257856,0.0688183605670929,1.225907564163208
174,swish,14,5,glorot_normal,reduce_mean,2404,ER,EWGINN,34,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.317735195159912,0.0199487321078777,0.0688976719975471,1.226162314414978
175,swish,19,5,glorot_normal,reduce_mean,2400,ER,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.317302942276001,0.0199522022157907,0.068908467888832,1.2263643741607666
176,swish,19,5,glorot_normal,reduce_mean,2401,ER,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3167083263397217,0.0199347510933876,0.0688777342438697,1.2253361940383911
177,swish,19,5,glorot_normal,reduce_mean,2402,ER,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3183727264404297,0.0199500545859336,0.0691208392381668,1.225978136062622
178,swish,19,5,glorot_normal,reduce_mean,2403,ER,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.31674599647522,0.0199369732290506,0.0690458640456199,1.2253098487854004
179,swish,4,10,glorot_normal,reduce_max,2400,ER,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.3066714107990265,0.0060942484997212,0.0281104985624551,0.3747850358486175
180,swish,4,10,glorot_normal,reduce_max,2401,ER,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.3088289499282837,0.0060851629823446,0.0301993619650602,0.3740518391132355
181,swish,4,10,glorot_normal,reduce_max,2402,ER,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.3238906860351562,0.0063951252959668,0.0301878452301025,0.3929829895496368
182,swish,4,10,glorot_normal,reduce_max,2403,ER,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.3049468100070953,0.00604511750862,0.0277143139392137,0.3717638850212097
183,swish,19,5,glorot_normal,reduce_mean,2404,ER,EWGINN,35,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3175318241119385,0.0199462044984102,0.0689036473631858,1.225987672805786
184,swish,4,10,glorot_normal,reduce_max,2404,ER,EWGINN,36,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.2971879839897156,0.0060599721036851,0.0290419328957796,0.3724430203437805
185,swish,9,10,glorot_normal,reduce_max,2402,ER,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.3151629865169525,0.0062493300065398,0.0246585570275783,0.3844687938690185
186,swish,9,10,glorot_normal,reduce_max,2401,ER,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.3510465025901794,0.0067583657801151,0.0256550945341587,0.4154244065284729
187,swish,9,10,glorot_normal,reduce_max,2403,ER,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.335474818944931,0.0065814354456961,0.0264718625694513,0.4042908549308777
188,swish,9,10,glorot_normal,reduce_max,2400,ER,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.3174865245819092,0.0064287045970559,0.0237385686486959,0.3948725461959839
189,swish,9,10,glorot_normal,reduce_max,2404,ER,EWGINN,37,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.2939229309558868,0.0059865061193704,0.0238336138427257,0.3685013055801391
190,swish,14,10,glorot_normal,reduce_max,2400,ER,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3179187774658203,0.0199476722627878,0.0688879564404487,1.226102590560913
191,swish,14,10,glorot_normal,reduce_max,2401,ER,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317180871963501,0.01993596740067,0.0688683986663818,1.225427746772766
192,swish,14,10,glorot_normal,reduce_max,2402,ER,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317897081375122,0.0199436116963624,0.0689934492111206,1.2257165908813477
193,swish,14,10,glorot_normal,reduce_max,2403,ER,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317542552947998,0.0199488252401351,0.0688679590821266,1.226216197013855
194,swish,14,10,glorot_normal,reduce_max,2404,ER,EWGINN,38,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317584753036499,0.0199471302330493,0.0688801333308219,1.226090908050537
195,swish,19,10,glorot_normal,reduce_max,2401,ER,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3180196285247803,0.0199445635080337,0.0695117712020874,1.2254184484481812
196,swish,19,10,glorot_normal,reduce_max,2400,ER,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.316868543624878,0.0199434645473957,0.0691184774041175,1.225623369216919
197,swish,4,10,glorot_normal,reduce_mean,2400,ER,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.265708714723587,0.0056900340132415,0.0262046996504068,0.3497543931007385
198,swish,4,10,glorot_normal,reduce_mean,2401,ER,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.2477217018604278,0.0053926818072795,0.0259977187961339,0.3314981758594513
199,swish,19,10,glorot_normal,reduce_max,2402,ER,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3184194564819336,0.0199508946388959,0.0691852197051048,1.2260359525680542
200,swish,19,10,glorot_normal,reduce_max,2403,ER,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.318123817443848,0.0199585370719432,0.0694541931152343,1.2263269424438477
201,swish,4,10,glorot_normal,reduce_mean,2403,ER,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.2411985844373703,0.0054239896126091,0.0252020265907049,0.333558440208435
202,swish,4,10,glorot_normal,reduce_mean,2402,ER,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.238736405968666,0.0053350147791206,0.0248316340148448,0.3278587460517883
203,swish,19,10,glorot_normal,reduce_max,2404,ER,EWGINN,39,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3180651664733887,0.0199545510113239,0.0693513974547386,1.2261110544204712
204,swish,4,10,glorot_normal,reduce_mean,2404,ER,EWGINN,40,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.237515851855278,0.0054471436887979,0.0253111515194177,0.334792286157608
205,swish,9,10,glorot_normal,reduce_mean,2400,ER,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.2278229147195816,0.0051382696256041,0.0214734394103288,0.3160511255264282
206,swish,9,10,glorot_normal,reduce_mean,2401,ER,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.2530156373977661,0.0054265111684799,0.0214916616678237,0.3336160778999328
207,swish,9,10,glorot_normal,reduce_mean,2402,ER,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.3058298528194427,0.0061280401423573,0.0251183006912469,0.3768517971038818
208,swish,9,10,glorot_normal,reduce_mean,2403,ER,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.2076542824506759,0.004845657851547,0.0204642731696367,0.2981638312339782
209,swish,9,10,glorot_normal,reduce_mean,2404,ER,EWGINN,41,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.2348516583442688,0.0052738152444362,0.0229305401444435,0.3245106339454651
210,swish,14,10,glorot_normal,reduce_mean,2400,ER,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3169848918914795,0.0199388787150383,0.0689062848687172,1.2255481481552124
211,swish,14,10,glorot_normal,reduce_mean,2401,ER,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317178010940552,0.019938874989748,0.0689228847622871,1.225528359413147
212,swish,14,10,glorot_normal,reduce_mean,2402,ER,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3171186447143555,0.0199424363672733,0.0690105035901069,1.2256461381912231
213,swish,14,10,glorot_normal,reduce_mean,2403,ER,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317258596420288,0.0199482552707195,0.0691458061337471,1.2258802652359009
214,swish,14,10,glorot_normal,reduce_mean,2404,ER,EWGINN,42,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3177602291107178,0.0199518520385026,0.0690922513604164,1.226136326789856
215,swish,19,10,glorot_normal,reduce_mean,2400,ER,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.316927909851074,0.0199444144964218,0.0691210851073265,1.2256654500961304
216,swish,19,10,glorot_normal,reduce_mean,2401,ER,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3172082901000977,0.0199442654848098,0.0692707300186157,1.225566864013672
217,softplus,4,5,glorot_normal,reduce_max,2400,ER,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2681252956390381,0.0055119935423135,0.0255353469401597,0.3386699557304382
218,softplus,4,5,glorot_normal,reduce_max,2401,ER,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2046416699886322,0.0047407411038875,0.021208819001913,0.2913271784782409
219,swish,19,10,glorot_normal,reduce_mean,2402,ER,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3176565170288086,0.0199450068175792,0.0691608190536499,1.2256685495376587
220,softplus,4,5,glorot_normal,reduce_max,2402,ER,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2130406349897384,0.0049277259968221,0.0240653920918703,0.3029904961585998
221,swish,19,10,glorot_normal,reduce_mean,2403,ER,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.31734299659729,0.0199470221996307,0.0689880698919296,1.2259609699249268
222,softplus,4,5,glorot_normal,reduce_max,2403,ER,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2279943078756332,0.0050812712870538,0.0243523251265287,0.3119965195655823
223,softplus,4,5,glorot_normal,reduce_max,2404,ER,EWGINN,44,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2649798095226288,0.0055177817121148,0.0274087414145469,0.3389646112918854
224,swish,19,10,glorot_normal,reduce_mean,2404,ER,EWGINN,43,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3174076080322266,0.0199469700455665,0.0690560638904571,1.2258741855621338
225,softplus,9,5,glorot_normal,reduce_max,2400,ER,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.7715823650360107,0.0104737263172864,0.0400494635105133,0.6438505053520203
226,softplus,9,5,glorot_normal,reduce_max,2401,ER,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.7676999568939209,0.010489865206182,0.0384616665542125,0.6450315713882446
227,softplus,9,5,glorot_normal,reduce_max,2402,ER,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.547240138053894,0.0084862550720572,0.033584751188755,0.5214079022407532
228,softplus,9,5,glorot_normal,reduce_max,2403,ER,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.6319895386695862,0.0090147713199257,0.0375916361808776,0.5540195107460022
229,softplus,9,5,glorot_normal,reduce_max,2404,ER,EWGINN,45,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.4164764285087585,0.0072689424268901,0.0305926315486431,0.4467611014842987
230,softplus,14,5,glorot_normal,reduce_max,2400,ER,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.3170032501220703,0.0199399664998054,0.0688448250293731,1.2257145643234253
231,softplus,14,5,glorot_normal,reduce_max,2401,ER,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.317224740982056,0.0199371892958879,0.0689099431037902,1.2254353761672974
232,softplus,14,5,glorot_normal,reduce_max,2402,ER,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.318436861038208,0.0199422482401132,0.0688446462154388,1.2258297204971311
233,softplus,14,5,glorot_normal,reduce_max,2403,ER,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.3173179626464844,0.0199449900537729,0.0690198391675949,1.2257885932922363
234,softplus,14,5,glorot_normal,reduce_max,2404,ER,EWGINN,46,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.318228244781494,0.0199541170150041,0.0690504014492034,1.226317286491394
235,softplus,19,5,glorot_normal,reduce_max,2400,ER,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.317904472351074,0.0199421606957912,0.0692012310028076,1.2254889011383057
236,softplus,19,5,glorot_normal,reduce_max,2401,ER,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3173277378082275,0.0199441164731979,0.0691209360957145,1.2256555557250977
237,softplus,4,5,glorot_normal,reduce_mean,2400,ER,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2146767526865005,0.0050523323006927,0.0231534242630004,0.3101492524147033
238,softplus,4,5,glorot_normal,reduce_mean,2401,ER,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2237615585327148,0.0050078234635293,0.0228709764778614,0.3073988854885101
239,softplus,19,5,glorot_normal,reduce_max,2402,ER,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3180205821990967,0.0199441984295845,0.0689768865704536,1.2258025407791138
240,softplus,19,5,glorot_normal,reduce_max,2403,ER,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.316893577575684,0.0199442449957132,0.0692030638456344,1.2256072759628296
241,softplus,4,5,glorot_normal,reduce_mean,2402,ER,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2034446597099304,0.0046589151024818,0.0214724577963352,0.28607177734375
242,softplus,4,5,glorot_normal,reduce_mean,2403,ER,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2407582551240921,0.0052879606373608,0.025720665231347,0.3245884478092193
243,softplus,4,5,glorot_normal,reduce_mean,2404,ER,EWGINN,48,32,5000,2,Adam,mse,200,550,50,0.5,55635,40,55675,0.2099640965461731,0.0048761977814137,0.0237137507647275,0.2995793521404266
244,softplus,19,5,glorot_normal,reduce_max,2404,ER,EWGINN,47,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.317298889160156,0.0199419967830181,0.0689548924565315,1.2256848812103271
245,softplus,9,5,glorot_normal,reduce_mean,2400,ER,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.3597452938556671,0.00686552003026,0.0275323949754238,0.4216417372226715
246,softplus,9,5,glorot_normal,reduce_mean,2401,ER,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.4188017547130584,0.007548363879323,0.0327830985188484,0.4632604718208313
247,softplus,9,5,glorot_normal,reduce_mean,2402,ER,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.334750235080719,0.0065264487639069,0.0271579530090093,0.4007399976253509
248,softplus,9,5,glorot_normal,reduce_mean,2403,ER,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.5589388012886047,0.0087455827742815,0.0371413752436637,0.5376387238502502
249,softplus,9,5,glorot_normal,reduce_mean,2404,ER,EWGINN,49,32,5000,2,Adam,mse,200,550,50,0.5,129660,90,129750,0.7646637558937073,0.0104012070223689,0.0401899814605712,0.6384109258651733
250,softplus,14,5,glorot_normal,reduce_mean,2400,ER,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.317362070083618,0.0199418403208255,0.0689841881394386,1.2256319522857666
251,softplus,14,5,glorot_normal,reduce_mean,2401,ER,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,1.9925082921981807,0.0182590708136558,0.0686424002051353,1.1228034496307373
252,softplus,14,5,glorot_normal,reduce_mean,2402,ER,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.31836199760437,0.0199423227459192,0.0688814744353294,1.2257641553878784
253,softplus,14,5,glorot_normal,reduce_mean,2403,ER,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.317211151123047,0.019941696897149,0.0688622966408729,1.2257760763168335
254,softplus,14,5,glorot_normal,reduce_mean,2404,ER,EWGINN,50,32,5000,2,Adam,mse,200,550,50,0.5,203685,140,203825,2.317776918411255,0.0199486929923295,0.0688950568437576,1.2261476516723633
255,softplus,19,5,glorot_normal,reduce_mean,2400,ER,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.318631410598755,0.0199633818119764,0.0688175931572914,1.2271878719329834
256,softplus,19,5,glorot_normal,reduce_mean,2401,ER,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3170809745788574,0.0199445970356464,0.0690719112753868,1.225742220878601
257,softplus,19,5,glorot_normal,reduce_mean,2402,ER,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3183391094207764,0.0199496783316135,0.0690265521407127,1.2260310649871826
258,softplus,19,5,glorot_normal,reduce_mean,2403,ER,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.3165552616119385,0.0199341438710689,0.0689537674188613,1.2252209186553955
259,softplus,4,10,glorot_normal,reduce_max,2400,ER,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.2907831072807312,0.0059503260999917,0.0271099377423524,0.3657530844211578
260,softplus,4,10,glorot_normal,reduce_max,2401,ER,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.3167682588100433,0.0061611966229975,0.0300328526645898,0.3786934316158294
